lider,Agent_ID,nivel,Date,dias_semana,meta,trabalha
55,286,4,2077-01-16,Sábado,5.0,True
55,286,4,2077-01-17,Domingo,5.0,True
55,286,4,2077-01-19,Terça-feira,0.0,False
55,286,4,2077-01-21,Quinta-Feira,0.0,False
55,286,4,2077-01-22,Sexta-feira,5.0,True
55,286,4,2077-01-23,Sábado,5.0,True
55,286,4,2077-01-26,Terça-feira,0.0,False
55,286,4,2077-01-28,Quinta-Feira,0.0,False
55,286,4,2077-01-29,Sexta-feira,5.0,True
55,286,4,2077-01-30,Sábado,5.0,True
55,286,4,2077-01-31,Domingo,5.0,True
11,287,5,2077-01-01,Sexta-feira,4.8100000000000005,True
11,287,5,2077-01-03,Domingo,0.0,False
11,287,5,2077-01-04,Segunda-feira,4.8100000000000005,True
11,287,5,2077-01-05,Terça-feira,4.8100000000000005,True
11,287,5,2077-01-07,Quinta-Feira,0.0,False
11,287,5,2077-01-08,Sexta-feira,4.8100000000000005,True
11,287,5,2077-01-10,Domingo,0.0,False
11,287,5,2077-01-11,Segunda-feira,4.8100000000000005,True
11,287,5,2077-01-12,Terça-feira,4.8100000000000005,True
11,287,5,2077-01-14,Quinta-Feira,0.0,False
11,287,5,2077-01-15,Sexta-feira,4.8100000000000005,True
11,287,5,2077-01-17,Domingo,0.0,False
11,287,5,2077-01-18,Segunda-feira,4.8100000000000005,True
11,287,5,2077-01-19,Terça-feira,4.8100000000000005,True
11,287,5,2077-01-21,Quinta-Feira,0.0,False
11,287,5,2077-01-22,Sexta-feira,4.8100000000000005,True
11,287,5,2077-01-25,Segunda-feira,4.8100000000000005,True
11,287,5,2077-01-26,Terça-feira,4.8100000000000005,True
11,287,5,2077-01-28,Quinta-Feira,0.0,False
11,287,5,2077-01-29,Sexta-feira,4.8100000000000005,True
11,287,5,2077-01-31,Domingo,0.0,False
56,288,5,2077-01-01,Sexta-feira,0.0,False
56,288,5,2077-01-02,Sábado,5.2,True
56,288,5,2077-01-03,Domingo,5.2,True
56,288,5,2077-01-05,Terça-feira,0.0,False
56,288,5,2077-01-06,Quarta-feira,5.2,True
56,288,5,2077-01-08,Sexta-feira,0.0,False
56,288,5,2077-01-09,Sábado,5.2,True
56,288,5,2077-01-10,Domingo,5.2,True
56,288,5,2077-01-12,Terça-feira,0.0,False
56,288,5,2077-01-13,Quarta-feira,5.2,True
56,288,5,2077-01-15,Sexta-feira,0.0,False
56,288,5,2077-01-16,Sábado,5.2,True
56,288,5,2077-01-17,Domingo,5.2,True
56,288,5,2077-01-19,Terça-feira,0.0,False
56,288,5,2077-01-20,Quarta-feira,5.2,True
56,288,5,2077-01-22,Sexta-feira,0.0,False
56,288,5,2077-01-23,Sábado,5.2,True
56,288,5,2077-01-26,Terça-feira,0.0,False
56,288,5,2077-01-27,Quarta-feira,5.2,True
56,288,5,2077-01-29,Sexta-feira,0.0,False
56,288,5,2077-01-30,Sábado,5.2,True
56,288,5,2077-01-31,Domingo,5.2,True
59,289,5,2077-01-01,Sexta-feira,5.2,True
59,289,5,2077-01-02,Sábado,5.2,True
59,289,5,2077-01-03,Domingo,5.2,True
59,289,5,2077-01-06,Quarta-feira,0.0,False
59,289,5,2077-01-07,Quinta-Feira,5.2,True
59,289,5,2077-01-08,Sexta-feira,5.2,True
59,289,5,2077-01-09,Sábado,5.2,True
59,289,5,2077-01-10,Domingo,5.2,True
59,289,5,2077-01-13,Quarta-feira,0.0,False
59,289,5,2077-01-14,Quinta-Feira,5.2,True
59,289,5,2077-01-15,Sexta-feira,5.2,True
59,289,5,2077-01-16,Sábado,5.2,True
59,289,5,2077-01-17,Domingo,5.2,True
59,289,5,2077-01-20,Quarta-feira,0.0,False
59,289,5,2077-01-21,Quinta-Feira,5.2,True
59,289,5,2077-01-22,Sexta-feira,5.2,True
59,289,5,2077-01-23,Sábado,5.2,True
59,289,5,2077-01-27,Quarta-feira,0.0,False
59,289,5,2077-01-28,Quinta-Feira,5.2,True
59,289,5,2077-01-29,Sexta-feira,5.2,True
59,289,5,2077-01-30,Sábado,5.2,True
59,289,5,2077-01-31,Domingo,5.2,True
17,290,1,2077-01-01,Sexta-feira,3.7,True
17,290,1,2077-01-02,Sábado,3.7,True
17,290,1,2077-01-03,Domingo,3.7,True
17,290,1,2077-01-05,Terça-feira,0.0,False
17,290,1,2077-01-07,Quinta-Feira,0.0,False
17,290,1,2077-01-08,Sexta-feira,3.7,True
17,290,1,2077-01-09,Sábado,3.7,True
17,290,1,2077-01-10,Domingo,3.7,True
17,290,1,2077-01-12,Terça-feira,0.0,False
17,290,1,2077-01-14,Quinta-Feira,0.0,False
17,290,1,2077-01-15,Sexta-feira,3.7,True
17,290,1,2077-01-16,Sábado,3.7,True
17,290,1,2077-01-17,Domingo,3.7,True
17,290,1,2077-01-19,Terça-feira,0.0,False
17,290,1,2077-01-21,Quinta-Feira,0.0,False
17,290,1,2077-01-22,Sexta-feira,3.7,True
17,290,1,2077-01-23,Sábado,3.7,True
17,290,1,2077-01-26,Terça-feira,0.0,False
17,290,1,2077-01-28,Quinta-Feira,0.0,False
17,290,1,2077-01-29,Sexta-feira,3.7,True
17,290,1,2077-01-30,Sábado,3.7,True
17,290,1,2077-01-31,Domingo,3.7,True
38,291,2,2077-01-01,Sexta-feira,4.4,True
38,291,2,2077-01-02,Sábado,4.4,True
38,291,2,2077-01-03,Domingo,4.4,True
38,291,2,2077-01-04,Segunda-feira,4.4,True
38,291,2,2077-01-07,Quinta-Feira,0.0,False
38,291,2,2077-01-08,Sexta-feira,4.4,True
38,291,2,2077-01-09,Sábado,4.4,True
38,291,2,2077-01-10,Domingo,4.4,True
38,291,2,2077-01-11,Segunda-feira,4.4,True
38,291,2,2077-01-14,Quinta-Feira,0.0,False
38,291,2,2077-01-15,Sexta-feira,4.4,True
38,291,2,2077-01-16,Sábado,4.4,True
38,291,2,2077-01-17,Domingo,4.4,True
38,291,2,2077-01-18,Segunda-feira,4.4,True
38,291,2,2077-01-21,Quinta-Feira,0.0,False
38,291,2,2077-01-22,Sexta-feira,4.4,True
38,291,2,2077-01-23,Sábado,4.4,True
38,291,2,2077-01-25,Segunda-feira,4.4,True
38,291,2,2077-01-28,Quinta-Feira,0.0,False
38,291,2,2077-01-29,Sexta-feira,4.4,True
38,291,2,2077-01-30,Sábado,4.4,True
38,291,2,2077-01-31,Domingo,4.4,True
24,292,1,2077-01-01,Sexta-feira,4.0,True
24,292,1,2077-01-02,Sábado,4.0,True
24,292,1,2077-01-05,Terça-feira,0.0,False
24,292,1,2077-01-06,Quarta-feira,4.0,True
24,292,1,2077-01-07,Quinta-Feira,4.0,True
24,292,1,2077-01-08,Sexta-feira,4.0,True
24,292,1,2077-01-09,Sábado,4.0,True
24,292,1,2077-01-12,Terça-feira,0.0,False
24,292,1,2077-01-13,Quarta-feira,4.0,True
24,292,1,2077-01-14,Quinta-Feira,4.0,True
24,292,1,2077-01-15,Sexta-feira,4.0,True
24,292,1,2077-01-16,Sábado,4.0,True
24,292,1,2077-01-19,Terça-feira,0.0,False
24,292,1,2077-01-20,Quarta-feira,4.0,True
24,292,1,2077-01-21,Quinta-Feira,4.0,True
24,292,1,2077-01-22,Sexta-feira,4.0,True
24,292,1,2077-01-23,Sábado,4.0,True
24,292,1,2077-01-26,Terça-feira,0.0,False
24,292,1,2077-01-27,Quarta-feira,4.0,True
24,292,1,2077-01-28,Quinta-Feira,4.0,True
24,292,1,2077-01-29,Sexta-feira,4.0,True
24,292,1,2077-01-30,Sábado,4.0,True
5,293,4,2077-01-01,Sexta-feira,3.75,True
5,293,4,2077-01-02,Sábado,3.75,True
5,293,4,2077-01-03,Domingo,3.75,True
5,293,4,2077-01-06,Quarta-feira,0.0,False
5,293,4,2077-01-07,Quinta-Feira,3.75,True
5,293,4,2077-01-08,Sexta-feira,3.75,True
5,293,4,2077-01-09,Sábado,3.75,True
5,293,4,2077-01-10,Domingo,3.75,True
5,293,4,2077-01-13,Quarta-feira,0.0,False
5,293,4,2077-01-14,Quinta-Feira,3.75,True
5,293,4,2077-01-15,Sexta-feira,3.75,True
5,293,4,2077-01-16,Sábado,3.75,True
5,293,4,2077-01-17,Domingo,3.75,True
5,293,4,2077-01-20,Quarta-feira,0.0,False
5,293,4,2077-01-21,Quinta-Feira,3.75,True
5,293,4,2077-01-22,Sexta-feira,3.75,True
5,293,4,2077-01-23,Sábado,3.75,True
5,293,4,2077-01-27,Quarta-feira,0.0,False
5,293,4,2077-01-28,Quinta-Feira,3.75,True
5,293,4,2077-01-29,Sexta-feira,3.75,True
5,293,4,2077-01-30,Sábado,3.75,True
5,293,4,2077-01-31,Domingo,3.75,True
52,294,1,2077-01-01,Sexta-feira,4.0,True
52,294,1,2077-01-02,Sábado,4.0,True
52,294,1,2077-01-03,Domingo,4.0,True
52,294,1,2077-01-04,Segunda-feira,4.0,True
52,294,1,2077-01-07,Quinta-Feira,0.0,False
52,294,1,2077-01-08,Sexta-feira,4.0,True
52,294,1,2077-01-09,Sábado,4.0,True
52,294,1,2077-01-10,Domingo,4.0,True
52,294,1,2077-01-11,Segunda-feira,4.0,True
52,294,1,2077-01-14,Quinta-Feira,0.0,False
52,294,1,2077-01-15,Sexta-feira,4.0,True
52,294,1,2077-01-16,Sábado,4.0,True
52,294,1,2077-01-17,Domingo,4.0,True
52,294,1,2077-01-18,Segunda-feira,4.0,True
52,294,1,2077-01-21,Quinta-Feira,0.0,False
52,294,1,2077-01-22,Sexta-feira,4.0,True
52,294,1,2077-01-23,Sábado,4.0,True
52,294,1,2077-01-25,Segunda-feira,4.0,True
52,294,1,2077-01-28,Quinta-Feira,0.0,False
52,294,1,2077-01-29,Sexta-feira,4.0,True
52,294,1,2077-01-30,Sábado,4.0,True
52,294,1,2077-01-31,Domingo,4.0,True
34,295,4,2077-01-01,Sexta-feira,5.0,True
34,295,4,2077-01-02,Sábado,5.0,True
34,295,4,2077-01-03,Domingo,5.0,True
34,295,4,2077-01-05,Terça-feira,0.0,False
34,295,4,2077-01-07,Quinta-Feira,0.0,False
34,295,4,2077-01-08,Sexta-feira,5.0,True
34,295,4,2077-01-09,Sábado,5.0,True
34,295,4,2077-01-10,Domingo,5.0,True
34,295,4,2077-01-12,Terça-feira,0.0,False
34,295,4,2077-01-14,Quinta-Feira,0.0,False
34,295,4,2077-01-15,Sexta-feira,5.0,True
34,295,4,2077-01-16,Sábado,5.0,True
34,295,4,2077-01-17,Domingo,5.0,True
34,295,4,2077-01-19,Terça-feira,0.0,False
34,295,4,2077-01-21,Quinta-Feira,0.0,False
34,295,4,2077-01-22,Sexta-feira,5.0,True
34,295,4,2077-01-23,Sábado,5.0,True
34,295,4,2077-01-26,Terça-feira,0.0,False
34,295,4,2077-01-28,Quinta-Feira,0.0,False
34,295,4,2077-01-29,Sexta-feira,5.0,True
34,295,4,2077-01-30,Sábado,5.0,True
34,295,4,2077-01-31,Domingo,5.0,True
6,296,4,2077-01-01,Sexta-feira,5.0,True
6,296,4,2077-01-02,Sábado,5.0,True
6,296,4,2077-01-03,Domingo,5.0,True
6,296,4,2077-01-04,Segunda-feira,5.0,True
6,296,4,2077-01-07,Quinta-Feira,0.0,False
6,296,4,2077-01-08,Sexta-feira,5.0,True
6,296,4,2077-01-09,Sábado,5.0,True
6,296,4,2077-01-10,Domingo,5.0,True
6,296,4,2077-01-11,Segunda-feira,5.0,True
6,296,4,2077-01-14,Quinta-Feira,0.0,False
6,296,4,2077-01-15,Sexta-feira,5.0,True
6,296,4,2077-01-16,Sábado,5.0,True
6,296,4,2077-01-17,Domingo,5.0,True
6,296,4,2077-01-18,Segunda-feira,5.0,True
6,296,4,2077-01-21,Quinta-Feira,0.0,False
6,296,4,2077-01-22,Sexta-feira,5.0,True
6,296,4,2077-01-23,Sábado,5.0,True
6,296,4,2077-01-25,Segunda-feira,5.0,True
6,296,4,2077-01-28,Quinta-Feira,0.0,False
6,296,4,2077-01-29,Sexta-feira,5.0,True
6,296,4,2077-01-30,Sábado,5.0,True
6,296,4,2077-01-31,Domingo,5.0,True
22,297,3,2077-01-01,Sexta-feira,3.5999999999999996,True
22,297,3,2077-01-02,Sábado,3.5999999999999996,True
22,297,3,2077-01-03,Domingo,3.5999999999999996,True
22,297,3,2077-01-04,Segunda-feira,3.5999999999999996,True
22,297,3,2077-01-07,Quinta-Feira,0.0,False
22,297,3,2077-01-08,Sexta-feira,3.5999999999999996,True
22,297,3,2077-01-09,Sábado,3.5999999999999996,True
22,297,3,2077-01-10,Domingo,3.5999999999999996,True
22,297,3,2077-01-11,Segunda-feira,3.5999999999999996,True
22,297,3,2077-01-14,Quinta-Feira,0.0,False
22,297,3,2077-01-15,Sexta-feira,3.5999999999999996,True
22,297,3,2077-01-16,Sábado,3.5999999999999996,True
22,297,3,2077-01-17,Domingo,3.5999999999999996,True
22,297,3,2077-01-18,Segunda-feira,3.5999999999999996,True
22,297,3,2077-01-21,Quinta-Feira,0.0,False
22,297,3,2077-01-22,Sexta-feira,3.5999999999999996,True
22,297,3,2077-01-23,Sábado,3.5999999999999996,True
22,297,3,2077-01-25,Segunda-feira,3.5999999999999996,True
22,297,3,2077-01-28,Quinta-Feira,0.0,False
22,297,3,2077-01-29,Sexta-feira,3.5999999999999996,True
22,297,3,2077-01-30,Sábado,3.5999999999999996,True
22,297,3,2077-01-31,Domingo,3.5999999999999996,True
11,298,5,2077-01-02,Sábado,0.0,False
11,298,5,2077-01-03,Domingo,4.8100000000000005,True
11,298,5,2077-01-04,Segunda-feira,4.8100000000000005,True
11,298,5,2077-01-05,Terça-feira,4.8100000000000005,True
11,298,5,2077-01-06,Quarta-feira,4.8100000000000005,True
11,298,5,2077-01-09,Sábado,0.0,False
11,298,5,2077-01-10,Domingo,4.8100000000000005,True
11,298,5,2077-01-11,Segunda-feira,4.8100000000000005,True
11,298,5,2077-01-12,Terça-feira,4.8100000000000005,True
11,298,5,2077-01-13,Quarta-feira,4.8100000000000005,True
11,298,5,2077-01-16,Sábado,0.0,False
11,298,5,2077-01-17,Domingo,4.8100000000000005,True
11,298,5,2077-01-18,Segunda-feira,4.8100000000000005,True
11,298,5,2077-01-19,Terça-feira,4.8100000000000005,True
11,298,5,2077-01-20,Quarta-feira,4.8100000000000005,True
11,298,5,2077-01-23,Sábado,0.0,False
11,298,5,2077-01-25,Segunda-feira,4.8100000000000005,True
11,298,5,2077-01-26,Terça-feira,4.8100000000000005,True
11,298,5,2077-01-27,Quarta-feira,4.8100000000000005,True
11,298,5,2077-01-30,Sábado,0.0,False
11,298,5,2077-01-31,Domingo,4.8100000000000005,True
48,299,4,2077-01-01,Sexta-feira,3.75,True
48,299,4,2077-01-02,Sábado,3.75,True
48,299,4,2077-01-05,Terça-feira,0.0,False
48,299,4,2077-01-06,Quarta-feira,3.75,True
48,299,4,2077-01-07,Quinta-Feira,3.75,True
48,299,4,2077-01-08,Sexta-feira,3.75,True
48,299,4,2077-01-09,Sábado,3.75,True
48,299,4,2077-01-12,Terça-feira,0.0,False
48,299,4,2077-01-13,Quarta-feira,3.75,True
48,299,4,2077-01-14,Quinta-Feira,3.75,True
48,299,4,2077-01-15,Sexta-feira,3.75,True
48,299,4,2077-01-16,Sábado,3.75,True
48,299,4,2077-01-19,Terça-feira,0.0,False
48,299,4,2077-01-20,Quarta-feira,3.75,True
48,299,4,2077-01-21,Quinta-Feira,3.75,True
48,299,4,2077-01-22,Sexta-feira,3.75,True
48,299,4,2077-01-23,Sábado,3.75,True
48,299,4,2077-01-26,Terça-feira,0.0,False
48,299,4,2077-01-27,Quarta-feira,3.75,True
48,299,4,2077-01-28,Quinta-Feira,3.75,True
48,299,4,2077-01-29,Sexta-feira,3.75,True
48,299,4,2077-01-30,Sábado,3.75,True
16,300,3,2077-01-01,Sexta-feira,3.5999999999999996,True
16,300,3,2077-01-03,Domingo,0.0,False
16,300,3,2077-01-04,Segunda-feira,3.5999999999999996,True
16,300,3,2077-01-05,Terça-feira,3.5999999999999996,True
16,300,3,2077-01-07,Quinta-Feira,0.0,False
16,300,3,2077-01-08,Sexta-feira,3.5999999999999996,True
16,300,3,2077-01-10,Domingo,0.0,False
16,300,3,2077-01-11,Segunda-feira,3.5999999999999996,True
16,300,3,2077-01-12,Terça-feira,3.5999999999999996,True
16,300,3,2077-01-14,Quinta-Feira,0.0,False
16,300,3,2077-01-15,Sexta-feira,3.5999999999999996,True
16,300,3,2077-01-17,Domingo,0.0,False
16,300,3,2077-01-18,Segunda-feira,3.5999999999999996,True
16,300,3,2077-01-19,Terça-feira,3.5999999999999996,True
16,300,3,2077-01-21,Quinta-Feira,0.0,False
16,300,3,2077-01-22,Sexta-feira,3.5999999999999996,True
16,300,3,2077-01-25,Segunda-feira,3.5999999999999996,True
16,300,3,2077-01-26,Terça-feira,3.5999999999999996,True
16,300,3,2077-01-28,Quinta-Feira,0.0,False
16,300,3,2077-01-29,Sexta-feira,3.5999999999999996,True
16,300,3,2077-01-31,Domingo,0.0,False
33,301,5,2077-01-01,Sexta-feira,4.8100000000000005,True
33,301,5,2077-01-02,Sábado,4.8100000000000005,True
33,301,5,2077-01-03,Domingo,4.8100000000000005,True
33,301,5,2077-01-04,Segunda-feira,4.8100000000000005,True
33,301,5,2077-01-07,Quinta-Feira,0.0,False
33,301,5,2077-01-08,Sexta-feira,4.8100000000000005,True
33,301,5,2077-01-09,Sábado,4.8100000000000005,True
33,301,5,2077-01-10,Domingo,4.8100000000000005,True
33,301,5,2077-01-11,Segunda-feira,4.8100000000000005,True
33,301,5,2077-01-14,Quinta-Feira,0.0,False
33,301,5,2077-01-15,Sexta-feira,4.8100000000000005,True
33,301,5,2077-01-16,Sábado,4.8100000000000005,True
33,301,5,2077-01-17,Domingo,4.8100000000000005,True
33,301,5,2077-01-18,Segunda-feira,4.8100000000000005,True
33,301,5,2077-01-21,Quinta-Feira,0.0,False
33,301,5,2077-01-22,Sexta-feira,4.8100000000000005,True
33,301,5,2077-01-23,Sábado,4.8100000000000005,True
33,301,5,2077-01-25,Segunda-feira,4.8100000000000005,True
33,301,5,2077-01-28,Quinta-Feira,0.0,False
33,301,5,2077-01-29,Sexta-feira,4.8100000000000005,True
33,301,5,2077-01-30,Sábado,4.8100000000000005,True
33,301,5,2077-01-31,Domingo,4.8100000000000005,True
9,302,4,2077-01-03,Domingo,0.0,False
9,302,4,2077-01-04,Segunda-feira,3.75,True
9,302,4,2077-01-05,Terça-feira,3.75,True
9,302,4,2077-01-06,Quarta-feira,3.75,True
9,302,4,2077-01-07,Quinta-Feira,3.75,True
9,302,4,2077-01-10,Domingo,0.0,False
9,302,4,2077-01-11,Segunda-feira,3.75,True
9,302,4,2077-01-12,Terça-feira,3.75,True
9,302,4,2077-01-13,Quarta-feira,3.75,True
9,302,4,2077-01-14,Quinta-Feira,3.75,True
9,302,4,2077-01-17,Domingo,0.0,False
9,302,4,2077-01-18,Segunda-feira,3.75,True
9,302,4,2077-01-19,Terça-feira,3.75,True
9,302,4,2077-01-20,Quarta-feira,3.75,True
9,302,4,2077-01-21,Quinta-Feira,3.75,True
9,302,4,2077-01-25,Segunda-feira,3.75,True
9,302,4,2077-01-26,Terça-feira,3.75,True
9,302,4,2077-01-27,Quarta-feira,3.75,True
9,302,4,2077-01-28,Quinta-Feira,3.75,True
9,302,4,2077-01-31,Domingo,0.0,False
60,303,4,2077-01-01,Sexta-feira,0.0,False
60,303,4,2077-01-03,Domingo,0.0,False
60,303,4,2077-01-04,Segunda-feira,4.625,True
60,303,4,2077-01-05,Terça-feira,4.625,True
60,303,4,2077-01-06,Quarta-feira,4.625,True
60,303,4,2077-01-08,Sexta-feira,0.0,False
60,303,4,2077-01-10,Domingo,0.0,False
60,303,4,2077-01-11,Segunda-feira,4.625,True
60,303,4,2077-01-12,Terça-feira,4.625,True
60,303,4,2077-01-13,Quarta-feira,4.625,True
60,303,4,2077-01-15,Sexta-feira,0.0,False
60,303,4,2077-01-17,Domingo,0.0,False
60,303,4,2077-01-18,Segunda-feira,4.625,True
60,303,4,2077-01-19,Terça-feira,4.625,True
60,303,4,2077-01-20,Quarta-feira,4.625,True
60,303,4,2077-01-22,Sexta-feira,0.0,False
60,303,4,2077-01-25,Segunda-feira,4.625,True
60,303,4,2077-01-26,Terça-feira,4.625,True
60,303,4,2077-01-27,Quarta-feira,4.625,True
60,303,4,2077-01-29,Sexta-feira,0.0,False
60,303,4,2077-01-31,Domingo,0.0,False
59,304,1,2077-01-01,Sexta-feira,3.0,True
59,304,1,2077-01-02,Sábado,3.0,True
59,304,1,2077-01-05,Terça-feira,0.0,False
59,304,1,2077-01-06,Quarta-feira,3.0,True
59,304,1,2077-01-07,Quinta-Feira,3.0,True
59,304,1,2077-01-08,Sexta-feira,3.0,True
59,304,1,2077-01-09,Sábado,3.0,True
59,304,1,2077-01-12,Terça-feira,0.0,False
59,304,1,2077-01-13,Quarta-feira,3.0,True
59,304,1,2077-01-14,Quinta-Feira,3.0,True
59,304,1,2077-01-15,Sexta-feira,3.0,True
59,304,1,2077-01-16,Sábado,3.0,True
59,304,1,2077-01-19,Terça-feira,0.0,False
59,304,1,2077-01-20,Quarta-feira,3.0,True
59,304,1,2077-01-21,Quinta-Feira,3.0,True
59,304,1,2077-01-22,Sexta-feira,3.0,True
59,304,1,2077-01-23,Sábado,3.0,True
59,304,1,2077-01-26,Terça-feira,0.0,False
59,304,1,2077-01-27,Quarta-feira,3.0,True
59,304,1,2077-01-28,Quinta-Feira,3.0,True
59,304,1,2077-01-29,Sexta-feira,3.0,True
59,304,1,2077-01-30,Sábado,3.0,True
6,305,1,2077-01-01,Sexta-feira,3.7,True
6,305,1,2077-01-02,Sábado,3.7,True
6,305,1,2077-01-05,Terça-feira,0.0,False
6,305,1,2077-01-06,Quarta-feira,3.7,True
6,305,1,2077-01-07,Quinta-Feira,3.7,True
6,305,1,2077-01-08,Sexta-feira,3.7,True
6,305,1,2077-01-09,Sábado,3.7,True
6,305,1,2077-01-12,Terça-feira,0.0,False
6,305,1,2077-01-13,Quarta-feira,3.7,True
6,305,1,2077-01-14,Quinta-Feira,3.7,True
6,305,1,2077-01-15,Sexta-feira,3.7,True
6,305,1,2077-01-16,Sábado,3.7,True
6,305,1,2077-01-19,Terça-feira,0.0,False
6,305,1,2077-01-20,Quarta-feira,3.7,True
6,305,1,2077-01-21,Quinta-Feira,3.7,True
6,305,1,2077-01-22,Sexta-feira,3.7,True
6,305,1,2077-01-23,Sábado,3.7,True
6,305,1,2077-01-26,Terça-feira,0.0,False
6,305,1,2077-01-27,Quarta-feira,3.7,True
6,305,1,2077-01-28,Quinta-Feira,3.7,True
6,305,1,2077-01-29,Sexta-feira,3.7,True
6,305,1,2077-01-30,Sábado,3.7,True
16,306,5,2077-01-01,Sexta-feira,0.0,False
16,306,5,2077-01-02,Sábado,5.2,True
16,306,5,2077-01-04,Segunda-feira,0.0,False
16,306,5,2077-01-05,Terça-feira,5.2,True
16,306,5,2077-01-06,Quarta-feira,5.2,True
16,306,5,2077-01-08,Sexta-feira,0.0,False
16,306,5,2077-01-09,Sábado,5.2,True
16,306,5,2077-01-11,Segunda-feira,0.0,False
16,306,5,2077-01-12,Terça-feira,5.2,True
16,306,5,2077-01-13,Quarta-feira,5.2,True
16,306,5,2077-01-15,Sexta-feira,0.0,False
16,306,5,2077-01-16,Sábado,5.2,True
16,306,5,2077-01-18,Segunda-feira,0.0,False
16,306,5,2077-01-19,Terça-feira,5.2,True
16,306,5,2077-01-20,Quarta-feira,5.2,True
16,306,5,2077-01-22,Sexta-feira,0.0,False
16,306,5,2077-01-23,Sábado,5.2,True
16,306,5,2077-01-25,Segunda-feira,0.0,False
16,306,5,2077-01-26,Terça-feira,5.2,True
16,306,5,2077-01-27,Quarta-feira,5.2,True
16,306,5,2077-01-29,Sexta-feira,0.0,False
16,306,5,2077-01-30,Sábado,5.2,True
29,307,4,2077-01-01,Sexta-feira,0.0,False
29,307,4,2077-01-03,Domingo,0.0,False
29,307,4,2077-01-04,Segunda-feira,3.75,True
29,307,4,2077-01-05,Terça-feira,3.75,True
29,307,4,2077-01-06,Quarta-feira,3.75,True
29,307,4,2077-01-08,Sexta-feira,0.0,False
29,307,4,2077-01-10,Domingo,0.0,False
29,307,4,2077-01-11,Segunda-feira,3.75,True
29,307,4,2077-01-12,Terça-feira,3.75,True
29,307,4,2077-01-13,Quarta-feira,3.75,True
29,307,4,2077-01-15,Sexta-feira,0.0,False
29,307,4,2077-01-17,Domingo,0.0,False
29,307,4,2077-01-18,Segunda-feira,3.75,True
29,307,4,2077-01-19,Terça-feira,3.75,True
29,307,4,2077-01-20,Quarta-feira,3.75,True
29,307,4,2077-01-22,Sexta-feira,0.0,False
29,307,4,2077-01-25,Segunda-feira,3.75,True
29,307,4,2077-01-26,Terça-feira,3.75,True
29,307,4,2077-01-27,Quarta-feira,3.75,True
29,307,4,2077-01-29,Sexta-feira,0.0,False
29,307,4,2077-01-31,Domingo,0.0,False
3,308,2,2077-01-01,Sexta-feira,3.3000000000000003,True
3,308,2,2077-01-02,Sábado,3.3000000000000003,True
3,308,2,2077-01-03,Domingo,3.3000000000000003,True
3,308,2,2077-01-04,Segunda-feira,3.3000000000000003,True
3,308,2,2077-01-07,Quinta-Feira,0.0,False
3,308,2,2077-01-08,Sexta-feira,3.3000000000000003,True
3,308,2,2077-01-09,Sábado,3.3000000000000003,True
3,308,2,2077-01-10,Domingo,3.3000000000000003,True
3,308,2,2077-01-11,Segunda-feira,3.3000000000000003,True
3,308,2,2077-01-14,Quinta-Feira,0.0,False
3,308,2,2077-01-15,Sexta-feira,3.3000000000000003,True
3,308,2,2077-01-16,Sábado,3.3000000000000003,True
3,308,2,2077-01-17,Domingo,3.3000000000000003,True
3,308,2,2077-01-18,Segunda-feira,3.3000000000000003,True
3,308,2,2077-01-21,Quinta-Feira,0.0,False
3,308,2,2077-01-22,Sexta-feira,3.3000000000000003,True
3,308,2,2077-01-23,Sábado,3.3000000000000003,True
3,308,2,2077-01-25,Segunda-feira,3.3000000000000003,True
3,308,2,2077-01-28,Quinta-Feira,0.0,False
3,308,2,2077-01-29,Sexta-feira,3.3000000000000003,True
3,308,2,2077-01-30,Sábado,3.3000000000000003,True
3,308,2,2077-01-31,Domingo,3.3000000000000003,True
20,309,1,2077-01-02,Sábado,0.0,False
20,309,1,2077-01-03,Domingo,3.0,True
20,309,1,2077-01-04,Segunda-feira,3.0,True
20,309,1,2077-01-05,Terça-feira,3.0,True
20,309,1,2077-01-06,Quarta-feira,3.0,True
20,309,1,2077-01-09,Sábado,0.0,False
20,309,1,2077-01-10,Domingo,3.0,True
20,309,1,2077-01-11,Segunda-feira,3.0,True
20,309,1,2077-01-12,Terça-feira,3.0,True
20,309,1,2077-01-13,Quarta-feira,3.0,True
20,309,1,2077-01-16,Sábado,0.0,False
20,309,1,2077-01-17,Domingo,3.0,True
20,309,1,2077-01-18,Segunda-feira,3.0,True
20,309,1,2077-01-19,Terça-feira,3.0,True
20,309,1,2077-01-20,Quarta-feira,3.0,True
20,309,1,2077-01-23,Sábado,0.0,False
20,309,1,2077-01-25,Segunda-feira,3.0,True
20,309,1,2077-01-26,Terça-feira,3.0,True
20,309,1,2077-01-27,Quarta-feira,3.0,True
20,309,1,2077-01-30,Sábado,0.0,False
20,309,1,2077-01-31,Domingo,3.0,True
60,310,5,2077-01-01,Sexta-feira,3.9000000000000004,True
60,310,5,2077-01-02,Sábado,3.9000000000000004,True
60,310,5,2077-01-03,Domingo,3.9000000000000004,True
60,310,5,2077-01-05,Terça-feira,0.0,False
60,310,5,2077-01-07,Quinta-Feira,0.0,False
60,310,5,2077-01-08,Sexta-feira,3.9000000000000004,True
60,310,5,2077-01-09,Sábado,3.9000000000000004,True
60,310,5,2077-01-10,Domingo,3.9000000000000004,True
