,lider,Agent_ID,nivel,Date,dias_semana,meta,trabalha
7044,57,228,4,2077-01-08,Sexta-feira,4.625,True
7045,57,228,4,2077-01-09,Sábado,4.625,True
7046,57,228,4,2077-01-10,Domingo,0.0,False
7047,57,228,4,2077-01-11,Segunda-feira,4.625,True
7048,57,228,4,2077-01-12,Terça-feira,4.625,True
7049,57,228,4,2077-01-13,Quarta-feira,4.625,True
7050,57,228,4,2077-01-14,Quinta-feira,0.0,False
7051,57,228,4,2077-01-15,Sexta-feira,4.625,True
7052,57,228,4,2077-01-16,Sábado,4.625,True
7053,57,228,4,2077-01-17,Domingo,0.0,False
7054,57,228,4,2077-01-18,Segunda-feira,4.625,True
7055,57,228,4,2077-01-19,Terça-feira,4.625,True
7056,57,228,4,2077-01-20,Quarta-feira,4.625,True
7057,57,228,4,2077-01-21,Quinta-feira,0.0,False
7058,57,228,4,2077-01-22,Sexta-feira,4.625,True
7059,57,228,4,2077-01-23,Sábado,4.625,True
7060,57,228,4,2077-01-24,Domingo,0.0,False
7061,57,228,4,2077-01-25,Segunda-feira,4.625,True
7062,57,228,4,2077-01-26,Terça-feira,4.625,True
7063,57,228,4,2077-01-27,Quarta-feira,4.625,True
7064,57,228,4,2077-01-28,Quinta-feira,0.0,False
7065,57,228,4,2077-01-29,Sexta-feira,4.625,True
7066,57,228,4,2077-01-30,Sábado,4.625,True
7067,57,228,4,2077-01-31,Domingo,0.0,False
7068,52,229,3,2077-01-01,Sexta-feira,3.5999999999999996,True
7069,52,229,3,2077-01-02,Sábado,0.0,False
7070,52,229,3,2077-01-03,Domingo,3.5999999999999996,True
7071,52,229,3,2077-01-04,Segunda-feira,3.5999999999999996,True
7072,52,229,3,2077-01-05,Terça-feira,3.5999999999999996,True
7073,52,229,3,2077-01-06,Quarta-feira,3.5999999999999996,True
7074,52,229,3,2077-01-07,Quinta-feira,0.0,False
7075,52,229,3,2077-01-08,Sexta-feira,3.5999999999999996,True
7076,52,229,3,2077-01-09,Sábado,0.0,False
7077,52,229,3,2077-01-10,Domingo,3.5999999999999996,True
7078,52,229,3,2077-01-11,Segunda-feira,3.5999999999999996,True
7079,52,229,3,2077-01-12,Terça-feira,3.5999999999999996,True
7080,52,229,3,2077-01-13,Quarta-feira,3.5999999999999996,True
7081,52,229,3,2077-01-14,Quinta-feira,0.0,False
7082,52,229,3,2077-01-15,Sexta-feira,3.5999999999999996,True
7083,52,229,3,2077-01-16,Sábado,0.0,False
7084,52,229,3,2077-01-17,Domingo,3.5999999999999996,True
7085,52,229,3,2077-01-18,Segunda-feira,3.5999999999999996,True
7086,52,229,3,2077-01-19,Terça-feira,3.5999999999999996,True
7087,52,229,3,2077-01-20,Quarta-feira,3.5999999999999996,True
7088,52,229,3,2077-01-21,Quinta-feira,0.0,False
7089,52,229,3,2077-01-22,Sexta-feira,3.5999999999999996,True
7090,52,229,3,2077-01-23,Sábado,0.0,False
7091,52,229,3,2077-01-24,Domingo,0.0,False
7092,52,229,3,2077-01-25,Segunda-feira,3.5999999999999996,True
7093,52,229,3,2077-01-26,Terça-feira,3.5999999999999996,True
7094,52,229,3,2077-01-27,Quarta-feira,3.5999999999999996,True
7095,52,229,3,2077-01-28,Quinta-feira,0.0,False
7096,52,229,3,2077-01-29,Sexta-feira,3.5999999999999996,True
7097,52,229,3,2077-01-30,Sábado,0.0,False
7098,52,229,3,2077-01-31,Domingo,3.5999999999999996,True
7099,13,230,2,2077-01-01,Sexta-feira,4.07,True
7100,13,230,2,2077-01-02,Sábado,4.07,True
7101,13,230,2,2077-01-03,Domingo,4.07,True
7102,13,230,2,2077-01-04,Segunda-feira,4.07,True
7103,13,230,2,2077-01-05,Terça-feira,0.0,False
7104,13,230,2,2077-01-06,Quarta-feira,0.0,False
7105,13,230,2,2077-01-07,Quinta-feira,4.07,True
7106,13,230,2,2077-01-08,Sexta-feira,4.07,True
7107,13,230,2,2077-01-09,Sábado,4.07,True
7108,13,230,2,2077-01-10,Domingo,4.07,True
7109,13,230,2,2077-01-11,Segunda-feira,4.07,True
7110,13,230,2,2077-01-12,Terça-feira,0.0,False
7111,13,230,2,2077-01-13,Quarta-feira,0.0,False
7112,13,230,2,2077-01-14,Quinta-feira,4.07,True
7113,13,230,2,2077-01-15,Sexta-feira,4.07,True
7114,13,230,2,2077-01-16,Sábado,4.07,True
7115,13,230,2,2077-01-17,Domingo,4.07,True
7116,13,230,2,2077-01-18,Segunda-feira,4.07,True
7117,13,230,2,2077-01-19,Terça-feira,0.0,False
7118,13,230,2,2077-01-20,Quarta-feira,0.0,False
7119,13,230,2,2077-01-21,Quinta-feira,4.07,True
7120,13,230,2,2077-01-22,Sexta-feira,4.07,True
7121,13,230,2,2077-01-23,Sábado,4.07,True
7122,13,230,2,2077-01-24,Domingo,0.0,False
7123,13,230,2,2077-01-25,Segunda-feira,4.07,True
7124,13,230,2,2077-01-26,Terça-feira,0.0,False
7125,13,230,2,2077-01-27,Quarta-feira,0.0,False
7126,13,230,2,2077-01-28,Quinta-feira,4.07,True
7127,13,230,2,2077-01-29,Sexta-feira,4.07,True
7128,13,230,2,2077-01-30,Sábado,4.07,True
7129,13,230,2,2077-01-31,Domingo,4.07,True
7130,41,231,1,2077-01-01,Sexta-feira,0.0,False
7131,41,231,1,2077-01-02,Sábado,3.7,True
7132,41,231,1,2077-01-03,Domingo,3.7,True
7133,41,231,1,2077-01-04,Segunda-feira,3.7,True
7134,41,231,1,2077-01-05,Terça-feira,3.7,True
7135,41,231,1,2077-01-06,Quarta-feira,3.7,True
7136,41,231,1,2077-01-07,Quinta-feira,0.0,False
7137,41,231,1,2077-01-08,Sexta-feira,0.0,False
7138,41,231,1,2077-01-09,Sábado,3.7,True
7139,41,231,1,2077-01-10,Domingo,3.7,True
7140,41,231,1,2077-01-11,Segunda-feira,3.7,True
7141,41,231,1,2077-01-12,Terça-feira,3.7,True
7142,41,231,1,2077-01-13,Quarta-feira,3.7,True
7143,41,231,1,2077-01-14,Quinta-feira,0.0,False
7144,41,231,1,2077-01-15,Sexta-feira,0.0,False
7145,41,231,1,2077-01-16,Sábado,3.7,True
7146,41,231,1,2077-01-17,Domingo,3.7,True
7147,41,231,1,2077-01-18,Segunda-feira,3.7,True
7148,41,231,1,2077-01-19,Terça-feira,3.7,True
7149,41,231,1,2077-01-20,Quarta-feira,3.7,True
7150,41,231,1,2077-01-21,Quinta-feira,0.0,False
7151,41,231,1,2077-01-22,Sexta-feira,0.0,False
7152,41,231,1,2077-01-23,Sábado,3.7,True
7153,41,231,1,2077-01-24,Domingo,0.0,False
7154,41,231,1,2077-01-25,Segunda-feira,3.7,True
7155,41,231,1,2077-01-26,Terça-feira,3.7,True
7156,41,231,1,2077-01-27,Quarta-feira,3.7,True
7157,41,231,1,2077-01-28,Quinta-feira,0.0,False
7158,41,231,1,2077-01-29,Sexta-feira,0.0,False
7159,41,231,1,2077-01-30,Sábado,3.7,True
7160,41,231,1,2077-01-31,Domingo,3.7,True
7161,3,232,5,2077-01-01,Sexta-feira,0.0,False
7162,3,232,5,2077-01-02,Sábado,4.8100000000000005,True
7163,3,232,5,2077-01-03,Domingo,4.8100000000000005,True
7164,3,232,5,2077-01-04,Segunda-feira,4.8100000000000005,True
7165,3,232,5,2077-01-05,Terça-feira,4.8100000000000005,True
7166,3,232,5,2077-01-06,Quarta-feira,4.8100000000000005,True
7167,3,232,5,2077-01-07,Quinta-feira,0.0,False
7168,3,232,5,2077-01-08,Sexta-feira,0.0,False
7169,3,232,5,2077-01-09,Sábado,4.8100000000000005,True
7170,3,232,5,2077-01-10,Domingo,4.8100000000000005,True
7171,3,232,5,2077-01-11,Segunda-feira,4.8100000000000005,True
7172,3,232,5,2077-01-12,Terça-feira,4.8100000000000005,True
7173,3,232,5,2077-01-13,Quarta-feira,4.8100000000000005,True
7174,3,232,5,2077-01-14,Quinta-feira,0.0,False
7175,3,232,5,2077-01-15,Sexta-feira,0.0,False
7176,3,232,5,2077-01-16,Sábado,4.8100000000000005,True
7177,3,232,5,2077-01-17,Domingo,4.8100000000000005,True
7178,3,232,5,2077-01-18,Segunda-feira,4.8100000000000005,True
7179,3,232,5,2077-01-19,Terça-feira,4.8100000000000005,True
7180,3,232,5,2077-01-20,Quarta-feira,4.8100000000000005,True
7181,3,232,5,2077-01-21,Quinta-feira,0.0,False
7182,3,232,5,2077-01-22,Sexta-feira,0.0,False
7183,3,232,5,2077-01-23,Sábado,4.8100000000000005,True
7184,3,232,5,2077-01-24,Domingo,0.0,False
7185,3,232,5,2077-01-25,Segunda-feira,4.8100000000000005,True
7186,3,232,5,2077-01-26,Terça-feira,4.8100000000000005,True
7187,3,232,5,2077-01-27,Quarta-feira,4.8100000000000005,True
7188,3,232,5,2077-01-28,Quinta-feira,0.0,False
7189,3,232,5,2077-01-29,Sexta-feira,0.0,False
7190,3,232,5,2077-01-30,Sábado,4.8100000000000005,True
7191,3,232,5,2077-01-31,Domingo,4.8100000000000005,True
7192,39,233,5,2077-01-01,Sexta-feira,0.0,False
7193,39,233,5,2077-01-02,Sábado,5.2,True
7194,39,233,5,2077-01-03,Domingo,5.2,True
7195,39,233,5,2077-01-04,Segunda-feira,5.2,True
7196,39,233,5,2077-01-05,Terça-feira,5.2,True
7197,39,233,5,2077-01-06,Quarta-feira,5.2,True
7198,39,233,5,2077-01-07,Quinta-feira,0.0,False
7199,39,233,5,2077-01-08,Sexta-feira,0.0,False
7200,39,233,5,2077-01-09,Sábado,5.2,True
7201,39,233,5,2077-01-10,Domingo,5.2,True
7202,39,233,5,2077-01-11,Segunda-feira,5.2,True
7203,39,233,5,2077-01-12,Terça-feira,5.2,True
7204,39,233,5,2077-01-13,Quarta-feira,5.2,True
7205,39,233,5,2077-01-14,Quinta-feira,0.0,False
7206,39,233,5,2077-01-15,Sexta-feira,0.0,False
7207,39,233,5,2077-01-16,Sábado,5.2,True
7208,39,233,5,2077-01-17,Domingo,5.2,True
7209,39,233,5,2077-01-18,Segunda-feira,5.2,True
7210,39,233,5,2077-01-19,Terça-feira,5.2,True
7211,39,233,5,2077-01-20,Quarta-feira,5.2,True
7212,39,233,5,2077-01-21,Quinta-feira,0.0,False
7213,39,233,5,2077-01-22,Sexta-feira,0.0,False
7214,39,233,5,2077-01-23,Sábado,5.2,True
7215,39,233,5,2077-01-24,Domingo,0.0,False
7216,39,233,5,2077-01-25,Segunda-feira,5.2,True
7217,39,233,5,2077-01-26,Terça-feira,5.2,True
7218,39,233,5,2077-01-27,Quarta-feira,5.2,True
7219,39,233,5,2077-01-28,Quinta-feira,0.0,False
7220,39,233,5,2077-01-29,Sexta-feira,0.0,False
7221,39,233,5,2077-01-30,Sábado,5.2,True
7222,39,233,5,2077-01-31,Domingo,5.2,True
7223,6,234,1,2077-01-01,Sexta-feira,3.0,True
7224,6,234,1,2077-01-02,Sábado,3.0,True
7225,6,234,1,2077-01-03,Domingo,0.0,False
7226,6,234,1,2077-01-04,Segunda-feira,3.0,True
7227,6,234,1,2077-01-05,Terça-feira,3.0,True
7228,6,234,1,2077-01-06,Quarta-feira,3.0,True
7229,6,234,1,2077-01-07,Quinta-feira,0.0,False
7230,6,234,1,2077-01-08,Sexta-feira,3.0,True
7231,6,234,1,2077-01-09,Sábado,3.0,True
7232,6,234,1,2077-01-10,Domingo,0.0,False
7233,6,234,1,2077-01-11,Segunda-feira,3.0,True
7234,6,234,1,2077-01-12,Terça-feira,3.0,True
7235,6,234,1,2077-01-13,Quarta-feira,3.0,True
7236,6,234,1,2077-01-14,Quinta-feira,0.0,False
7237,6,234,1,2077-01-15,Sexta-feira,3.0,True
7238,6,234,1,2077-01-16,Sábado,3.0,True
7239,6,234,1,2077-01-17,Domingo,0.0,False
7240,6,234,1,2077-01-18,Segunda-feira,3.0,True
7241,6,234,1,2077-01-19,Terça-feira,3.0,True
7242,6,234,1,2077-01-20,Quarta-feira,3.0,True
7243,6,234,1,2077-01-21,Quinta-feira,0.0,False
7244,6,234,1,2077-01-22,Sexta-feira,3.0,True
7245,6,234,1,2077-01-23,Sábado,3.0,True
7246,6,234,1,2077-01-24,Domingo,0.0,False
7247,6,234,1,2077-01-25,Segunda-feira,3.0,True
7248,6,234,1,2077-01-26,Terça-feira,3.0,True
7249,6,234,1,2077-01-27,Quarta-feira,3.0,True
7250,6,234,1,2077-01-28,Quinta-feira,0.0,False
7251,6,234,1,2077-01-29,Sexta-feira,3.0,True
7252,6,234,1,2077-01-30,Sábado,3.0,True
7253,6,234,1,2077-01-31,Domingo,0.0,False
7254,8,235,1,2077-01-01,Sexta-feira,0.0,False
7255,8,235,1,2077-01-02,Sábado,3.0,True
7256,8,235,1,2077-01-03,Domingo,3.0,True
7257,8,235,1,2077-01-04,Segunda-feira,0.0,False
7258,8,235,1,2077-01-05,Terça-feira,3.0,True
7259,8,235,1,2077-01-06,Quarta-feira,3.0,True
7260,8,235,1,2077-01-07,Quinta-feira,3.0,True
7261,8,235,1,2077-01-08,Sexta-feira,0.0,False
7262,8,235,1,2077-01-09,Sábado,3.0,True
7263,8,235,1,2077-01-10,Domingo,3.0,True
7264,8,235,1,2077-01-11,Segunda-feira,0.0,False
7265,8,235,1,2077-01-12,Terça-feira,3.0,True
7266,8,235,1,2077-01-13,Quarta-feira,3.0,True
7267,8,235,1,2077-01-14,Quinta-feira,3.0,True
7268,8,235,1,2077-01-15,Sexta-feira,0.0,False
7269,8,235,1,2077-01-16,Sábado,3.0,True
7270,8,235,1,2077-01-17,Domingo,3.0,True
7271,8,235,1,2077-01-18,Segunda-feira,0.0,False
7272,8,235,1,2077-01-19,Terça-feira,3.0,True
7273,8,235,1,2077-01-20,Quarta-feira,3.0,True
7274,8,235,1,2077-01-21,Quinta-feira,3.0,True
7275,8,235,1,2077-01-22,Sexta-feira,0.0,False
7276,8,235,1,2077-01-23,Sábado,3.0,True
7277,8,235,1,2077-01-24,Domingo,0.0,False
7278,8,235,1,2077-01-25,Segunda-feira,0.0,False
7279,8,235,1,2077-01-26,Terça-feira,3.0,True
7280,8,235,1,2077-01-27,Quarta-feira,3.0,True
7281,8,235,1,2077-01-28,Quinta-feira,3.0,True
7282,8,235,1,2077-01-29,Sexta-feira,0.0,False
7283,8,235,1,2077-01-30,Sábado,3.0,True
7284,8,235,1,2077-01-31,Domingo,3.0,True
7285,27,236,2,2077-01-01,Sexta-feira,0.0,False
7286,27,236,2,2077-01-02,Sábado,4.4,True
7287,27,236,2,2077-01-03,Domingo,0.0,False
7288,27,236,2,2077-01-04,Segunda-feira,4.4,True
7289,27,236,2,2077-01-05,Terça-feira,4.4,True
7290,27,236,2,2077-01-06,Quarta-feira,4.4,True
7291,27,236,2,2077-01-07,Quinta-feira,4.4,True
7292,27,236,2,2077-01-08,Sexta-feira,0.0,False
7293,27,236,2,2077-01-09,Sábado,4.4,True
7294,27,236,2,2077-01-10,Domingo,0.0,False
7295,27,236,2,2077-01-11,Segunda-feira,4.4,True
7296,27,236,2,2077-01-12,Terça-feira,4.4,True
7297,27,236,2,2077-01-13,Quarta-feira,4.4,True
7298,27,236,2,2077-01-14,Quinta-feira,4.4,True
7299,27,236,2,2077-01-15,Sexta-feira,0.0,False
7300,27,236,2,2077-01-16,Sábado,4.4,True
7301,27,236,2,2077-01-17,Domingo,0.0,False
7302,27,236,2,2077-01-18,Segunda-feira,4.4,True
7303,27,236,2,2077-01-19,Terça-feira,4.4,True
7304,27,236,2,2077-01-20,Quarta-feira,4.4,True
7305,27,236,2,2077-01-21,Quinta-feira,4.4,True
7306,27,236,2,2077-01-22,Sexta-feira,0.0,False
7307,27,236,2,2077-01-23,Sábado,4.4,True
7308,27,236,2,2077-01-24,Domingo,0.0,False
7309,27,236,2,2077-01-25,Segunda-feira,4.4,True
7310,27,236,2,2077-01-26,Terça-feira,4.4,True
7311,27,236,2,2077-01-27,Quarta-feira,4.4,True
7312,27,236,2,2077-01-28,Quinta-feira,4.4,True
7313,27,236,2,2077-01-29,Sexta-feira,0.0,False
7314,27,236,2,2077-01-30,Sábado,4.4,True
7315,27,236,2,2077-01-31,Domingo,0.0,False
7316,9,237,3,2077-01-01,Sexta-feira,3.5999999999999996,True
7317,9,237,3,2077-01-02,Sábado,3.5999999999999996,True
7318,9,237,3,2077-01-03,Domingo,0.0,False
7319,9,237,3,2077-01-04,Segunda-feira,0.0,False
7320,9,237,3,2077-01-05,Terça-feira,3.5999999999999996,True
7321,9,237,3,2077-01-06,Quarta-feira,3.5999999999999996,True
7322,9,237,3,2077-01-07,Quinta-feira,3.5999999999999996,True
7323,9,237,3,2077-01-08,Sexta-feira,3.5999999999999996,True
7324,9,237,3,2077-01-09,Sábado,3.5999999999999996,True
7325,9,237,3,2077-01-10,Domingo,0.0,False
7326,9,237,3,2077-01-11,Segunda-feira,0.0,False
7327,9,237,3,2077-01-12,Terça-feira,3.5999999999999996,True
7328,9,237,3,2077-01-13,Quarta-feira,3.5999999999999996,True
7329,9,237,3,2077-01-14,Quinta-feira,3.5999999999999996,True
7330,9,237,3,2077-01-15,Sexta-feira,3.5999999999999996,True
7331,9,237,3,2077-01-16,Sábado,3.5999999999999996,True
7332,9,237,3,2077-01-17,Domingo,0.0,False
7333,9,237,3,2077-01-18,Segunda-feira,0.0,False
7334,9,237,3,2077-01-19,Terça-feira,3.5999999999999996,True
7335,9,237,3,2077-01-20,Quarta-feira,3.5999999999999996,True
7336,9,237,3,2077-01-21,Quinta-feira,3.5999999999999996,True
7337,9,237,3,2077-01-22,Sexta-feira,3.5999999999999996,True
7338,9,237,3,2077-01-23,Sábado,3.5999999999999996,True
7339,9,237,3,2077-01-24,Domingo,0.0,False
7340,9,237,3,2077-01-25,Segunda-feira,0.0,False
7341,9,237,3,2077-01-26,Terça-feira,3.5999999999999996,True
7342,9,237,3,2077-01-27,Quarta-feira,3.5999999999999996,True
7343,9,237,3,2077-01-28,Quinta-feira,3.5999999999999996,True
7344,9,237,3,2077-01-29,Sexta-feira,3.5999999999999996,True
7345,9,237,3,2077-01-30,Sábado,3.5999999999999996,True
7346,9,237,3,2077-01-31,Domingo,0.0,False
7347,37,238,5,2077-01-01,Sexta-feira,4.8100000000000005,True
7348,37,238,5,2077-01-02,Sábado,4.8100000000000005,True
7349,37,238,5,2077-01-03,Domingo,4.8100000000000005,True
7350,37,238,5,2077-01-04,Segunda-feira,4.8100000000000005,True
7351,37,238,5,2077-01-05,Terça-feira,0.0,False
7352,37,238,5,2077-01-06,Quarta-feira,0.0,False
7353,37,238,5,2077-01-07,Quinta-feira,4.8100000000000005,True
7354,37,238,5,2077-01-08,Sexta-feira,4.8100000000000005,True
7355,37,238,5,2077-01-09,Sábado,4.8100000000000005,True
7356,37,238,5,2077-01-10,Domingo,4.8100000000000005,True
7357,37,238,5,2077-01-11,Segunda-feira,4.8100000000000005,True
7358,37,238,5,2077-01-12,Terça-feira,0.0,False
7359,37,238,5,2077-01-13,Quarta-feira,0.0,False
7360,37,238,5,2077-01-14,Quinta-feira,4.8100000000000005,True
7361,37,238,5,2077-01-15,Sexta-feira,4.8100000000000005,True
7362,37,238,5,2077-01-16,Sábado,4.8100000000000005,True
7363,37,238,5,2077-01-17,Domingo,4.8100000000000005,True
7364,37,238,5,2077-01-18,Segunda-feira,4.8100000000000005,True
7365,37,238,5,2077-01-19,Terça-feira,0.0,False
7366,37,238,5,2077-01-20,Quarta-feira,0.0,False
7367,37,238,5,2077-01-21,Quinta-feira,4.8100000000000005,True
7368,37,238,5,2077-01-22,Sexta-feira,4.8100000000000005,True
7369,37,238,5,2077-01-23,Sábado,4.8100000000000005,True
7370,37,238,5,2077-01-24,Domingo,0.0,False
7371,37,238,5,2077-01-25,Segunda-feira,4.8100000000000005,True
7372,37,238,5,2077-01-26,Terça-feira,0.0,False
7373,37,238,5,2077-01-27,Quarta-feira,0.0,False
7374,37,238,5,2077-01-28,Quinta-feira,4.8100000000000005,True
7375,37,238,5,2077-01-29,Sexta-feira,4.8100000000000005,True
7376,37,238,5,2077-01-30,Sábado,4.8100000000000005,True
7377,37,238,5,2077-01-31,Domingo,4.8100000000000005,True
7378,33,239,2,2077-01-01,Sexta-feira,0.0,False
7379,33,239,2,2077-01-02,Sábado,3.3000000000000003,True
7380,33,239,2,2077-01-03,Domingo,3.3000000000000003,True
7381,33,239,2,2077-01-04,Segunda-feira,0.0,False
7382,33,239,2,2077-01-05,Terça-feira,3.3000000000000003,True
7383,33,239,2,2077-01-06,Quarta-feira,3.3000000000000003,True
7384,33,239,2,2077-01-07,Quinta-feira,3.3000000000000003,True
7385,33,239,2,2077-01-08,Sexta-feira,0.0,False
7386,33,239,2,2077-01-09,Sábado,3.3000000000000003,True
7387,33,239,2,2077-01-10,Domingo,3.3000000000000003,True
7388,33,239,2,2077-01-11,Segunda-feira,0.0,False
7389,33,239,2,2077-01-12,Terça-feira,3.3000000000000003,True
7390,33,239,2,2077-01-13,Quarta-feira,3.3000000000000003,True
7391,33,239,2,2077-01-14,Quinta-feira,3.3000000000000003,True
7392,33,239,2,2077-01-15,Sexta-feira,0.0,False
7393,33,239,2,2077-01-16,Sábado,3.3000000000000003,True
7394,33,239,2,2077-01-17,Domingo,3.3000000000000003,True
7395,33,239,2,2077-01-18,Segunda-feira,0.0,False
7396,33,239,2,2077-01-19,Terça-feira,3.3000000000000003,True
7397,33,239,2,2077-01-20,Quarta-feira,3.3000000000000003,True
7398,33,239,2,2077-01-21,Quinta-feira,3.3000000000000003,True
7399,33,239,2,2077-01-22,Sexta-feira,0.0,False
7400,33,239,2,2077-01-23,Sábado,3.3000000000000003,True
7401,33,239,2,2077-01-24,Domingo,0.0,False
7402,33,239,2,2077-01-25,Segunda-feira,0.0,False
7403,33,239,2,2077-01-26,Terça-feira,3.3000000000000003,True
7404,33,239,2,2077-01-27,Quarta-feira,3.3000000000000003,True
7405,33,239,2,2077-01-28,Quinta-feira,3.3000000000000003,True
7406,33,239,2,2077-01-29,Sexta-feira,0.0,False
7407,33,239,2,2077-01-30,Sábado,3.3000000000000003,True
7408,33,239,2,2077-01-31,Domingo,3.3000000000000003,True
7409,51,240,3,2077-01-01,Sexta-feira,0.0,False
7410,51,240,3,2077-01-02,Sábado,4.44,True
7411,51,240,3,2077-01-03,Domingo,4.44,True
7412,51,240,3,2077-01-04,Segunda-feira,4.44,True
7413,51,240,3,2077-01-05,Terça-feira,4.44,True
7414,51,240,3,2077-01-06,Quarta-feira,4.44,True
7415,51,240,3,2077-01-07,Quinta-feira,0.0,False
7416,51,240,3,2077-01-08,Sexta-feira,0.0,False
7417,51,240,3,2077-01-09,Sábado,4.44,True
7418,51,240,3,2077-01-10,Domingo,4.44,True
7419,51,240,3,2077-01-11,Segunda-feira,4.44,True
7420,51,240,3,2077-01-12,Terça-feira,4.44,True
7421,51,240,3,2077-01-13,Quarta-feira,4.44,True
7422,51,240,3,2077-01-14,Quinta-feira,0.0,False
7423,51,240,3,2077-01-15,Sexta-feira,0.0,False
7424,51,240,3,2077-01-16,Sábado,4.44,True
7425,51,240,3,2077-01-17,Domingo,4.44,True
7426,51,240,3,2077-01-18,Segunda-feira,4.44,True
7427,51,240,3,2077-01-19,Terça-feira,4.44,True
7428,51,240,3,2077-01-20,Quarta-feira,4.44,True
7429,51,240,3,2077-01-21,Quinta-feira,0.0,False
7430,51,240,3,2077-01-22,Sexta-feira,0.0,False
7431,51,240,3,2077-01-23,Sábado,4.44,True
7432,51,240,3,2077-01-24,Domingo,0.0,False
7433,51,240,3,2077-01-25,Segunda-feira,4.44,True
7434,51,240,3,2077-01-26,Terça-feira,4.44,True
7435,51,240,3,2077-01-27,Quarta-feira,4.44,True
7436,51,240,3,2077-01-28,Quinta-feira,0.0,False
7437,51,240,3,2077-01-29,Sexta-feira,0.0,False
7438,51,240,3,2077-01-30,Sábado,4.44,True
7439,51,240,3,2077-01-31,Domingo,4.44,True
7440,42,241,2,2077-01-01,Sexta-feira,4.4,True
7441,42,241,2,2077-01-02,Sábado,0.0,False
7442,42,241,2,2077-01-03,Domingo,0.0,False
7443,42,241,2,2077-01-04,Segunda-feira,4.4,True
7444,42,241,2,2077-01-05,Terça-feira,4.4,True
7445,42,241,2,2077-01-06,Quarta-feira,4.4,True
7446,42,241,2,2077-01-07,Quinta-feira,4.4,True
7447,42,241,2,2077-01-08,Sexta-feira,4.4,True
7448,42,241,2,2077-01-09,Sábado,0.0,False
7449,42,241,2,2077-01-10,Domingo,0.0,False
7450,42,241,2,2077-01-11,Segunda-feira,4.4,True
7451,42,241,2,2077-01-12,Terça-feira,4.4,True
7452,42,241,2,2077-01-13,Quarta-feira,4.4,True
7453,42,241,2,2077-01-14,Quinta-feira,4.4,True
7454,42,241,2,2077-01-15,Sexta-feira,4.4,True
7455,42,241,2,2077-01-16,Sábado,0.0,False
7456,42,241,2,2077-01-17,Domingo,0.0,False
7457,42,241,2,2077-01-18,Segunda-feira,4.4,True
7458,42,241,2,2077-01-19,Terça-feira,4.4,True
7459,42,241,2,2077-01-20,Quarta-feira,4.4,True
7460,42,241,2,2077-01-21,Quinta-feira,4.4,True
7461,42,241,2,2077-01-22,Sexta-feira,4.4,True
7462,42,241,2,2077-01-23,Sábado,0.0,False
7463,42,241,2,2077-01-24,Domingo,0.0,False
7464,42,241,2,2077-01-25,Segunda-feira,4.4,True
7465,42,241,2,2077-01-26,Terça-feira,4.4,True
7466,42,241,2,2077-01-27,Quarta-feira,4.4,True
7467,42,241,2,2077-01-28,Quinta-feira,4.4,True
7468,42,241,2,2077-01-29,Sexta-feira,4.4,True
7469,42,241,2,2077-01-30,Sábado,0.0,False
7470,42,241,2,2077-01-31,Domingo,0.0,False
7471,44,242,5,2077-01-01,Sexta-feira,4.8100000000000005,True
7472,44,242,5,2077-01-02,Sábado,4.8100000000000005,True
7473,44,242,5,2077-01-03,Domingo,4.8100000000000005,True
7474,44,242,5,2077-01-04,Segunda-feira,0.0,False
7475,44,242,5,2077-01-05,Terça-feira,0.0,False
7476,44,242,5,2077-01-06,Quarta-feira,4.8100000000000005,True
7477,44,242,5,2077-01-07,Quinta-feira,4.8100000000000005,True
7478,44,242,5,2077-01-08,Sexta-feira,4.8100000000000005,True
7479,44,242,5,2077-01-09,Sábado,4.8100000000000005,True
7480,44,242,5,2077-01-10,Domingo,4.8100000000000005,True
7481,44,242,5,2077-01-11,Segunda-feira,0.0,False
7482,44,242,5,2077-01-12,Terça-feira,0.0,False
7483,44,242,5,2077-01-13,Quarta-feira,4.8100000000000005,True
7484,44,242,5,2077-01-14,Quinta-feira,4.8100000000000005,True
7485,44,242,5,2077-01-15,Sexta-feira,4.8100000000000005,True
7486,44,242,5,2077-01-16,Sábado,4.8100000000000005,True
7487,44,242,5,2077-01-17,Domingo,4.8100000000000005,True
7488,44,242,5,2077-01-18,Segunda-feira,0.0,False
7489,44,242,5,2077-01-19,Terça-feira,0.0,False
7490,44,242,5,2077-01-20,Quarta-feira,4.8100000000000005,True
7491,44,242,5,2077-01-21,Quinta-feira,4.8100000000000005,True
7492,44,242,5,2077-01-22,Sexta-feira,4.8100000000000005,True
7493,44,242,5,2077-01-23,Sábado,4.8100000000000005,True
7494,44,242,5,2077-01-24,Domingo,0.0,False
7495,44,242,5,2077-01-25,Segunda-feira,0.0,False
7496,44,242,5,2077-01-26,Terça-feira,0.0,False
7497,44,242,5,2077-01-27,Quarta-feira,4.8100000000000005,True
7498,44,242,5,2077-01-28,Quinta-feira,4.8100000000000005,True
7499,44,242,5,2077-01-29,Sexta-feira,4.8100000000000005,True
7500,44,242,5,2077-01-30,Sábado,4.8100000000000005,True
7501,44,242,5,2077-01-31,Domingo,4.8100000000000005,True
7502,24,243,1,2077-01-01,Sexta-feira,3.0,True
7503,24,243,1,2077-01-02,Sábado,3.0,True
7504,24,243,1,2077-01-03,Domingo,0.0,False
