,Agent_ID,Date,sale_id
35091,270,2077-01-27,1613d4862f2a54d215d260b5080a0289
35092,270,2077-01-27,ae0aaad8021d829295f1da3514c712c0
35093,270,2077-01-27,e019c9de73f6441a1e1d8b26404fdb6f
35094,270,2077-01-27,e090d9560a902fa840d0b6024df0d503
35095,270,2077-01-28,d251117be5243e4560b18c0ccc41ccf8
35096,270,2077-01-28,e1c60d74120b7d2257c1f2a7561dfe41
35097,270,2077-01-28,b316a99012373fd2d8de3048a22fcf41
35098,270,2077-01-28,f9cf9ae3220a49d08fc3d463c5802025
35099,270,2077-01-28,a202f338b2ddc55a30bde5c736d7250d
35100,270,2077-01-29,785f30e3df4b20d95c52555df7e31b8b
35101,270,2077-01-29,44efa1a90546c855bbcb1fb4026d4333
35102,270,2077-01-29,a7df54d31edd5b09273abf4306765f93
35103,270,2077-01-29,722122a6b4ba1d6a821792615d953cea
35104,270,2077-01-29,83e1c26494d0a57bd1f806b8b7f283b3
35105,270,2077-01-30,c9e0a053ec8653f51da4623e0c26e74b
35106,270,2077-01-30,15ba4a985b497db630021097082b4ce2
35107,270,2077-01-30,fae30afa0073712435e3302fa439ad4c
35108,270,2077-01-30,d7051cd5577152e670abbf27b534b704
35109,270,2077-01-30,a2896cb11aed969ffec7bb02a7c772a8
35110,270,2077-01-30,7f55ac7af35fb9a841b0b2cb1423d937
35115,271,2077-01-01,c726062049174dd685bbb960958fa1c1
35116,271,2077-01-01,7d4aa7ea224f048a6c9c129be8136554
35117,271,2077-01-01,efd0919de22a21bc3c9ee3e4cefb97d6
35118,271,2077-01-01,c1f20c831ba9760a4b533bbe22baa9c5
35119,271,2077-01-02,db1e17980ba89a803d856142c1035e50
35120,271,2077-01-02,a3aa1acf4a42cff8a4a4e0df0ba3696d
35121,271,2077-01-02,2db351ad40df79806c20fc4038ae1f38
35126,271,2077-01-04,5134cb3d435ee631ad39aaa79f8874d0
35127,271,2077-01-04,ddb46b927408f07029c45f219c79b710
35128,271,2077-01-05,170978449a44d129b9548d122cf7f42f
35129,271,2077-01-05,2f5ee755b7427661b5cdf239ccb371d9
35130,271,2077-01-05,66c3f86ac905496e4ab21a2bc5fb33f1
35131,271,2077-01-05,f98ed89220998643e9ae4fd4d9ebc981
35132,271,2077-01-06,683ebb557d4e37fcc017bcf793aa67f3
35133,271,2077-01-06,2d321b74176afd496ffdd4240de35f97
35134,271,2077-01-06,4bedead6310a28e3e3f22be918e78adf
35135,271,2077-01-06,94cd0468d6f321ec192c9e301ba30e85
35139,271,2077-01-08,776f2133216e85c918fc4ca650118d24
35140,271,2077-01-08,a00d4e8d2c0e9f0a8bb202f951fb4204
35141,271,2077-01-08,fca770bbc016b9f553eddcbad569617d
35142,271,2077-01-09,3f9f56ea29f7b4aeed720fad19c360c5
35143,271,2077-01-09,1ec817530575ae614512f40384ce2988
35144,271,2077-01-09,729f48eb079c2f9bd8aac4d8f6dfbfd5
35145,271,2077-01-09,df0e19d29493ef2136fc3e2fc029c054
35146,271,2077-01-09,2ec8adb60182b3c41a31333baecd332a
35151,271,2077-01-11,0f72d46111630adf38fa71936f80e5ec
35152,271,2077-01-11,788304097fce3e5d98c48cb17ebf155c
35153,271,2077-01-11,d6500c5982c82edcc2e2b62a32bd9081
35154,271,2077-01-11,303ff9c6f340aee89c6f030af3168137
35155,271,2077-01-12,df3d1ee1216eabb1b772f28ffa71fa54
35156,271,2077-01-12,f1a1f892c13d3a1dfb7d8f42b3d3c5a0
35157,271,2077-01-12,68af34529bb4ab8575457d9e16801849
35158,271,2077-01-12,70b98536f7f2cff5c36df2424787d87b
35159,271,2077-01-12,ed087a7d6c3ecbd9ee310830ee8de037
35160,271,2077-01-13,2fcb2666e77de32af114840ce33d23b8
35161,271,2077-01-13,fc2b7a8a346f15fe5c587c6e1242038d
35162,271,2077-01-13,d147b0de6e1d581bc0cda66066486a96
35163,271,2077-01-13,5751693536add9cb4b813590b0fedbf9
35169,271,2077-01-15,374d383550f673cead5c903caca73d6f
35170,271,2077-01-15,ce8a03e91cf36367aaddc92947649a85
35171,271,2077-01-15,33349564c6c0e03cbffb25daa4306146
35172,271,2077-01-15,d9cb9832d4bd100e8265e63f6fe64878
35173,271,2077-01-16,e77eab7961158b39176bdf3e75321810
35174,271,2077-01-16,7371509969eea5bc66895e00c0650348
35175,271,2077-01-16,585f0bc49103ac4d59049fa6eeed7086
35182,271,2077-01-18,0a17a8c84fd8debe87250d1a0e44c7e9
35183,271,2077-01-18,b203eb4807ca029d93185930bb520735
35184,271,2077-01-18,8abf3bb568d1c7ba57cd3fff7a22880c
35185,271,2077-01-18,821277b37d3d6ac1b891520564c66300
35186,271,2077-01-18,bc6f2eace60458e09050dd0dc2e28e17
35187,271,2077-01-19,8d1f15fe248cf8a3911eedaa5a006a3e
35188,271,2077-01-19,4a9a54fadb6115f95f9c10fab3c1659c
35189,271,2077-01-19,e2d0f33b82899e38000b5d82a0840506
35190,271,2077-01-19,68e84057a2527d915ca4513c14e33df4
35191,271,2077-01-20,dbd3aefb04bc8f0da565968b2dd29fb6
35192,271,2077-01-20,14c0c5f6f142833b2669dd20e70f03f5
35193,271,2077-01-20,105080a6d9b902a81355dc79a51155c9
35199,271,2077-01-22,8d49e38a88f94747366a0072518dc6da
35200,271,2077-01-22,e950fc9a52cb6aeb451086da1c1cb8a8
35201,271,2077-01-22,0717cb8036d8ec95d7349f1067e8e5d8
35202,271,2077-01-22,613cec61b581b174c770c88a0dd578ee
35203,271,2077-01-23,8c19c8f5a3b029dbbb74fa00624201ed
35204,271,2077-01-23,c35a6d53e9dd68679cd7a9e1557dd68a
35205,271,2077-01-23,65b15d7b1dbbaaecb9e2b33d681c5497
35206,271,2077-01-23,116f7851687e433621abb3174cc80b3e
35207,271,2077-01-23,244a1b49363236bde3930288883e8a18
35208,271,2077-01-23,47928638e0167f68b16389775b44aebd
35213,271,2077-01-25,279cd1156a86f8168b56753ee1bd0e35
35214,271,2077-01-25,3570f730429d725df02efe37bb45324b
35215,271,2077-01-25,ce7cf3a2f1334f82df304f443b1339ef
35216,271,2077-01-26,aab06e3e504518afa70bf9613e7e32e6
35217,271,2077-01-26,877638212861256c9cc89c428b96a29e
35218,271,2077-01-26,f5995c90359dcd1defe22a90d936fc78
35219,271,2077-01-26,fc841e513da905da7664e80c91f54339
35220,271,2077-01-26,c16a2e5d3f5c70f954488189c3b3fa44
35221,271,2077-01-27,bf3db48ad49a6cbe21fa3ec8b97c8b83
35222,271,2077-01-27,a1e7fb77550451d64aed45250cdcb04b
35223,271,2077-01-27,26635479da1e7a417ff399ff9cbcec3c
35224,271,2077-01-27,e4c9f7ec8caa4aca38efbbcae59b6472
35225,271,2077-01-27,f0e6cbab5a5b7ea2821b2fe1c39d624a
35230,271,2077-01-29,41768754d777815578bfe2fa95da614d
35231,271,2077-01-29,48ac3f2c97f8d0a311a7b1ba0eb6cbf8
35232,271,2077-01-29,ecfbcf413cfa7fafddb6c2bd344e7a54
35233,271,2077-01-29,45f23f73d34a1990256bfa70848fc7bf
35234,271,2077-01-29,5361754d7fa731dc4608adc1ec4c335f
35235,271,2077-01-30,dd2dde535d322743ac08d65bf6df132d
35236,271,2077-01-30,f2dc8351dbd57c759aebf55e53876289
35237,271,2077-01-30,388823cb9249d4cebc9d677a99e1d79d
35238,271,2077-01-30,98df4e0ce8b3e458dddb60c61fe5a3b2
35248,272,2077-01-02,c721af033e9cb9e718f1ce3ca2c4e09c
35249,272,2077-01-02,b6843d609731753361e972d4a14c3b24
35250,272,2077-01-02,89e017e9e34cd057fb363397b02eabee
35251,272,2077-01-02,a4e24b3bf1c007d022bf1a5ef3565657
35252,272,2077-01-02,5162c8e2f5e54609e7f32ae984efe16a
35257,272,2077-01-04,e2baa26aab68689ff0f2eaa57bec64c3
35258,272,2077-01-04,cb0d7d065d3aeb0dbe63ff465dd1be1b
35259,272,2077-01-04,e7e83e3735e7cc2c714ab560f390af18
35260,272,2077-01-04,c8caec337df345589c23aa47ea6bb43b
35261,272,2077-01-04,3bfc3fb542de88ad4505a5755cb28b6a
35262,272,2077-01-04,028e7cccc08d94601ba3e9407c743c7f
35263,272,2077-01-05,687ce68f72171a0decc6f9c70dd68a7b
35264,272,2077-01-05,034c10ab1b11b364665ebd9d26a19a49
35265,272,2077-01-06,179762314bd6cebdd0921b95725eabe3
35266,272,2077-01-06,e227a50c6ba35a28e0afe9be9727c6fe
35267,272,2077-01-06,939559ac8d7af80cf6b4ead0ada4f718
35268,272,2077-01-06,42f2d2234188bfdd8fab51ddcadcee37
35269,272,2077-01-06,7888220d6fa80e0ba9f548a8ea9f1678
35270,272,2077-01-06,06150927fbaa6e3f026901cb1dedaaed
35271,272,2077-01-07,259e4f9d773fc3f47a8da903eb313bcf
35272,272,2077-01-07,126603912c1ccb50c9e082a97bc7e953
35277,272,2077-01-09,f843b38155cd45cd93df8b66feaf3492
35278,272,2077-01-09,27f401111d659095fc1de22a7895585f
35279,272,2077-01-09,a07574c09d0fbeffb49bdc14fed25be3
35280,272,2077-01-09,b801759e5fe60c6715cdbb0a8a4574c1
35285,272,2077-01-11,947501a196966253d01a63be8a17e8cd
35286,272,2077-01-11,23ea75a4cda09058d2e7dc1ce52242d8
35287,272,2077-01-11,d87b4975632db1483e0a987baef53574
35288,272,2077-01-11,dc699723d65848c81380563ceb0ce81d
35289,272,2077-01-11,9fca30adda6cfcf3fa2d1e0b15e69691
35290,272,2077-01-12,14cecc84bfa6e02cce5e85d6e1aa4529
35291,272,2077-01-12,28bcb7c4e9de0a7af0e2074e00d38654
35292,272,2077-01-12,41560f2d678088aba524f1e8b04dc4a3
35293,272,2077-01-13,bbf3f4a09ad84b0adecd13c5275386db
35294,272,2077-01-13,f9eec82a0e93d4003e661c3bdc2518c3
35295,272,2077-01-13,5cf0b0751a223522c722f87bc8a9628d
35296,272,2077-01-13,b31ff1b3c9984c63863cd293c9e2d5aa
35297,272,2077-01-14,ec4f1bd61012641a6eb0aa63cd06cf39
35298,272,2077-01-14,5e751eec310808fca425537cdc8a8453
35299,272,2077-01-14,5deb6d6f8347cf98aa1e79ed08294e65
35300,272,2077-01-14,db68c24a33cac9d591bcf63e60c4cc8f
35305,272,2077-01-16,f18e1e190060ee0af7d043f41d1f28df
35306,272,2077-01-16,11d705f237001472de4958c2e82fc4c1
35307,272,2077-01-16,d9a1c8f3894b6d14b8fabe5f5a917014
35308,272,2077-01-16,d162afc49f55985d7a550edc9f2864aa
35313,272,2077-01-18,60ec22244723fb49b391a8f256249a29
35314,272,2077-01-18,121a8fa990428e63ef770c4b64f8aa2a
35315,272,2077-01-18,f9bef216e13b0253bafdf5aa1c64f55e
35316,272,2077-01-18,e0234fe2a53821ae8e5e90de581eeb81
35317,272,2077-01-19,2aa075ae40230194efbce78a0d5fad28
35318,272,2077-01-19,f8efc7c14e9be56f00e682929c90beea
35319,272,2077-01-19,a3aaa049633e0f7763d00d9ca15ccb92
35320,272,2077-01-19,3a93c1c593e624d2d0a6ea4c55e9cfd2
35321,272,2077-01-20,f138cb36eba5a152ff3fb1ead0f2c622
35322,272,2077-01-20,023eae08cd291f454a56b1a29084f1ea
35323,272,2077-01-20,f2f88e8e9aabd9bc9d0cd8472bb287d3
35324,272,2077-01-20,5ec8b136da1b014682313777cb7a82ee
35325,272,2077-01-21,3dab936961a08882a5a63319a046c6fe
35326,272,2077-01-21,a276ea0b9d0b6e54fc3c7aff092a0235
35327,272,2077-01-21,4c1ed2facc7f349e4810f522a6ea9990
35328,272,2077-01-21,a01cfb486435838979bef7c4a7899539
35329,272,2077-01-21,7fdb5a907ceda3616f7d38ce9fedb7d2
35334,272,2077-01-23,82bb153bc3037adf373b43babcfffd03
35335,272,2077-01-23,e213e90ae7c55e7e8c2a5e9d7394a067
35336,272,2077-01-23,a8b49816330ad984a1948f4e9f883d93
35342,272,2077-01-25,98ec5a26e93d3c0e9a96e525be06e014
35343,272,2077-01-25,b4fb5bfbd950582c8c18e541406c66e6
35344,272,2077-01-25,8146323ea464375d32c02c8df59d8c39
35345,272,2077-01-25,7c2410c8be77b896e8a5b26d1a994a23
35346,272,2077-01-26,f9410dc8c8ee4c30eddce993d9ee936f
35347,272,2077-01-26,fd52865dec24ba68bd106c7aa29afa9b
35348,272,2077-01-26,a41e84649fcc388f3e64a1f45a720c12
35349,272,2077-01-26,9bcfb8264cf53ed70ad779e7a43bd96a
35350,272,2077-01-26,ba3fe3d296f3e7269b66f163d31b3dc3
35351,272,2077-01-27,5d9a211be011de4a592120e7cdbe585a
35352,272,2077-01-27,efa4e6f5c6359cc2eadc5d731716468e
35353,272,2077-01-27,9db8f0f4772ca5e1a6187c37826a60ac
35354,272,2077-01-28,739a18e3b78a91922a806b7b1e74df2f
35355,272,2077-01-28,ff778335dae5a3cd6faa7c9589985fdd
35360,272,2077-01-30,6670bc8dbbaa81dbf2ccc736bf9722d5
35361,272,2077-01-30,c107528e73e8598530e5ca306eb40503
35362,272,2077-01-30,553ed65b08798c8e41e5bb4b8486d49a
35367,273,2077-01-01,710eec06bc39ec7c6bd28ddf5f3a5668
35368,273,2077-01-01,60c8179fad5be6d39b73660ca24c8d65
35369,273,2077-01-01,849c7b9fe5dfea5e93665c8bbfba04f0
35370,273,2077-01-01,10c3aef33ff9c5cabc26fb95279af764
35376,273,2077-01-03,256e4ba50694f4872a80555032c947b4
35377,273,2077-01-03,71b1f7deb752aa14e2168e080eccc306
35378,273,2077-01-03,521bdfc40f2f763bd9ccc267fde55653
35379,273,2077-01-03,852ff0553e01f89cfcf4efc730e6ba0d
35384,273,2077-01-05,4a481c12f9ce3441585bc800ae000fe8
35385,273,2077-01-05,5c733bd63223c2d18f5d66f0c15a88cb
35386,273,2077-01-05,e992292ea6314d710f2274e6df3ed9d0
35387,273,2077-01-05,adb98634c81cffdb29526e5fff9b47c6
35388,273,2077-01-06,1df134a4343e125344de1e920a01ff80
35389,273,2077-01-06,ef1c4f561f75c36a2e9b3aa2892f4010
35390,273,2077-01-06,90092a96d41dc90bde569b2383465360
35391,273,2077-01-06,de596bc2f2a21ed618ef73e8f5e9e58e
35392,273,2077-01-07,826475118cc8267fceee873fa8043896
35393,273,2077-01-07,b097988cc1a8beb65497bcbaef7af221
35394,273,2077-01-07,6022410d9c4a0f83f8f2717b50f6a51f
35395,273,2077-01-07,ce1542ca94b4c1147ab2c8155fb41578
35396,273,2077-01-08,85dfc59b3f4142a06382e99bb7ff8a44
35397,273,2077-01-08,33f009eb844c3e5ced55194fd9081891
35398,273,2077-01-08,b0a86041b9e3d8fa343441e899557fd7
35399,273,2077-01-08,1067186e81115b17ee94a90f1a4c124c
35400,273,2077-01-08,1e22c83cb2934dd73c22c293f4befe83
35404,273,2077-01-10,02e6120e4959b0e4f86d16e2ef8f921d
35405,273,2077-01-10,83a17b1aec90395c67bba676be661288
35406,273,2077-01-10,62e44a80b946f921a9bc9712612442bd
35407,273,2077-01-10,4cc7834ab03bd965dfada139f081a458
35408,273,2077-01-10,ab29fe6d1217894ad5cd4e77c34855e7
35409,273,2077-01-10,d1aecc83b16d6eb76039fd5cad6d77a9
35414,273,2077-01-12,5a432ca05467666d90425b7b869c5003
35415,273,2077-01-12,eec278b875a784c7646e2a27648819d5
35416,273,2077-01-12,447f51ef2d069e87d21382789ccab1e6
35417,273,2077-01-13,ae618c0a3cb67308d7299886a7add4b6
35418,273,2077-01-13,36116e9d1a175bb29a06812229468c09
35419,273,2077-01-13,fc776b37fffef0ec8760a429d47df2c1
35420,273,2077-01-13,53745c007d52b822a57d054c05f159c3
35421,273,2077-01-14,d6b7011e4b5b41fc4c9b0fc470013b0c
35422,273,2077-01-14,db9ac3a65676e73044ba7e4cecf5f665
35423,273,2077-01-14,749ede9d1b7fcc4551e54b385b279f65
35424,273,2077-01-15,51c8a2a1dffa372556506579fcb41a1d
35425,273,2077-01-15,f7e47cabc89aa734c3c9aec9aa9692c0
35426,273,2077-01-15,fa520d9c2a0ed06a90e3ebc59df2a0d4
35427,273,2077-01-15,107eb0318b6c1d8123450a8fa341c3f4
35428,273,2077-01-15,cf4bc646dd5d0bc48d3f63b68a6f5926
35435,273,2077-01-17,533cfabd03d46e4e4e22349f6fdbb46e
35436,273,2077-01-17,7ef6e9e2590d825b45c68da5feceb641
35437,273,2077-01-17,0521122bba3fdb214022c1533f268b4c
35443,273,2077-01-19,c7c30fd0053ed68c64821a269de80267
35444,273,2077-01-19,f864749bcc30eb76d8b8a043bc0ee97d
35445,273,2077-01-20,63d196328512c582293ce6c845521bb6
35446,273,2077-01-20,54d69e23f13017d66d2d0a23415072ac
35447,273,2077-01-20,b2cbc0a549ec535998da8223cde1099e
35448,273,2077-01-20,bc2ed059241324f16bb08d020e634321
35449,273,2077-01-20,cdb1b8659398b6fc3d538fb524493d5e
35450,273,2077-01-21,d8577a104f9962cb3533946068f61dae
35451,273,2077-01-21,6c8075e295e3f39797ded21a0a94ed08
35452,273,2077-01-21,f20fd1e8deb34b1bc57a3146f2511eb2
35453,273,2077-01-22,a992fdba69fe794820cb261f31df434d
35454,273,2077-01-22,7487d340276275f3b02613ae2e9c8e6b
35455,273,2077-01-22,18491156799c51080e55a1cc72ac93fd
35456,273,2077-01-22,a631032a4ca53c968fd251959795ec39
35470,273,2077-01-26,4857c95f8baac1053d07c7ff89b527cb
35471,273,2077-01-26,ddd3ac78a14a615e003287228c6ecff0
35472,273,2077-01-26,309e788d39ad52b4d43dd4001adecaad
35473,273,2077-01-26,f69b857233949c6a79158d4bb7ab5061
35474,273,2077-01-27,bb2da85c47ec0d635ae708645f47475f
35475,273,2077-01-27,aa3e602dc876a6d7dccff51c07840900
35476,273,2077-01-27,aedebcb18edb997470daa998aa9a326f
35477,273,2077-01-28,cc96ac7f344eb79af7ef8d461389813a
35478,273,2077-01-28,689aa1f4357cb7072554e435dca9a370
35479,273,2077-01-28,aa1ec9091310e2f702004015db05a86b
35480,273,2077-01-28,c7e274f2fe950fbc3d82d36fb2f245f8
35481,273,2077-01-28,007619eedbdde16adf6849f0e993f245
35482,273,2077-01-28,4360d878e132d5e4f3a622d5edae7d34
35483,273,2077-01-29,a2daf6d006b9b09d13bdb15017a4d714
35484,273,2077-01-29,ec9e89b3df3be4208b925fbae1f2fdc6
35485,273,2077-01-29,c45ff238efdaeb27177502d90e93f60b
35488,273,2077-01-31,9665de2e7418849f980048e2bf816d30
35489,273,2077-01-31,73ead3de69a5f3dbe5e6010b87e68727
35490,273,2077-01-31,3c06891375b688d31554f6770fbce90a
35491,273,2077-01-31,03e3ae4dc11a6abfcd5683caea151a40
35492,273,2077-01-31,8150f7a0f8d5dc5085bcbacef4706fc5
35493,274,2077-01-01,761cf01dbdd613109777a71dc0f611cb
35494,274,2077-01-01,98ba58ed593acc910e5d68bfea9ff914
35495,274,2077-01-01,16a8dbbbdbb3056273cbf39955c6f7b0
35501,274,2077-01-03,67b291530eb3c8b5bcbbe0d931a59a87
35502,274,2077-01-03,04e85c80a49b7b5a54537facf38a28b8
35503,274,2077-01-03,5094a17b216782f9ac33129c50981303
35504,274,2077-01-03,bece6e36fc962fe02279d161feb42d04
35505,274,2077-01-04,dc08c39e669ed03db179f83b5df6ef3d
35506,274,2077-01-04,3fa8502ffeb11e407c06cee72b58398f
35507,274,2077-01-04,c319b80e19fefc69d451ad9eae7efdb4
35508,274,2077-01-04,107aca10b9fd0bb976953ad54c934f05
35509,274,2077-01-04,035b8cb517231275e8af15d62d99aa40
35510,274,2077-01-05,825e73148220c082b4f528262f5dc5e2
35511,274,2077-01-05,762d77fa312b52c109f63a9fa0b1edbe
35512,274,2077-01-05,b776836a87c77dc07f89235111b16703
35513,274,2077-01-05,65086f9dd032d3d47bd1a5e6e9db542a
35514,274,2077-01-05,7799d6b6f8439b6443c55053f21224b1
35515,274,2077-01-05,80bbfe43002d9ec3acd60ccf1d0a89e3
35519,274,2077-01-07,f64053caa298ce3743d8852cb8510f55
35520,274,2077-01-07,5124ec804c4633ad5e127f3f9543bc10
35521,274,2077-01-07,35d823b496846c48c1d98c954aeb0964
35522,274,2077-01-07,67967c07b2e94e8b169717ade98b5b2b
35523,274,2077-01-08,be6b2f6b6e7d72e528c6123f2cd5568e
35524,274,2077-01-08,0ba425cc5b752326954361d23a9999b5
35525,274,2077-01-08,90c56b6d95c9848dd498638723bc86f5
35526,274,2077-01-08,4b1b30a7fae3a9b00c4c65a3732a742b
35533,274,2077-01-10,7b41e963c997a06a34c7d3d4957e03a7
35534,274,2077-01-10,8f8018cdeaedacc1ad434e9dfa8d6e69
35535,274,2077-01-10,8f1413c110295f3ea61b667558c6f9b8
35536,274,2077-01-10,8db46ae484cc3e07dc4cc1a5b2e7fb52
35537,274,2077-01-11,d35b790f94f3c38cffa277c67bd55da7
35538,274,2077-01-11,8490a1e640fa7fa144fdcc4ea0057d50
35539,274,2077-01-11,8e4e56370bcbc15a4fa145816c52f32a
35540,274,2077-01-11,774d9553be2c2aa1e8edaa840645fb52
35541,274,2077-01-12,8dffe5b204ef21a11e551adb4d2e9e21
35542,274,2077-01-12,4908744a7082090a05221fc94adce9db
35543,274,2077-01-12,44ee12e657769c5f18a017dee14dedd7
35544,274,2077-01-12,b0e7419bb3a9c888b3fa988b5c4e552a
35545,274,2077-01-12,59a3e5c5684f2219aeba5934fc50e8bb
35550,274,2077-01-14,bcba3d64b7e6c74eb7a73be5800d0491
35551,274,2077-01-14,205a8cafa5be198a0db7c67b90451497
35552,274,2077-01-14,6495fc163fb8f2fc0fe7c8a06fc8ed18
35553,274,2077-01-14,43b42857454720f741d62c1f5ddc1e90
35554,274,2077-01-15,b03625c7a437a32ba45832b8e81c4271
35555,274,2077-01-15,9e92c56b07777926189cdffe9110dffd
35556,274,2077-01-15,be745ec132d6b2f4db43aa8f94324ebf
35563,274,2077-01-17,65951d951d3b5df75fc887290a473774
35564,274,2077-01-17,df0d020fc9a3e0bafef47e229b498ba5
35565,274,2077-01-17,d9e7c5c731d485cc970c44786f5e197c
35566,274,2077-01-18,9f9951d17dbc87315cfac1833be3b676
35567,274,2077-01-18,9b1e3a29306be2b83c1c660a896b3ce4
35568,274,2077-01-18,6e35148cd8189c67fc462bb214e77f46
35569,274,2077-01-18,cf80f2ee3e9cb3e92f6bc04b08b4ded3
35570,274,2077-01-19,54adbac2f51584566932bd70597ffa1c
35571,274,2077-01-19,b06ee722e5efe10c6852d6dc07b84616
35572,274,2077-01-19,2151a9acfad2cad72725a1859f8ca776
35573,274,2077-01-19,9a5ab35acaeaa08c040fc3c24936a0cd
35580,274,2077-01-21,11eee5a972a890e44dc5f1d8129db9ed
35581,274,2077-01-21,3cfd7328162ff668a881f7e275a1a01d
35582,274,2077-01-21,a733c7e8f35aab5ad6aa2a31a9b47ded
35583,274,2077-01-22,545e38f2822c11face0c1d51fb1b15df
35584,274,2077-01-22,339cb03802f80be0199b4afa835f77de
35585,274,2077-01-22,a1ca316675d0768a5342071750b80a5f
35586,274,2077-01-22,c20f3fd71bd6e1b66d31a9dab6504ac8
35587,274,2077-01-22,a617a439d2705ff5bec9814c3b887f45
35588,274,2077-01-22,63868568d24f4fdfb5134d29564543f8
35599,274,2077-01-25,ad2b5e729bc747066e6422cb6e1fa5da
35600,274,2077-01-25,c6df737ba4bfc21229b35655ea99a97c
35601,274,2077-01-25,f9ac3ab178b7b9de8337a031856560ec
35602,274,2077-01-26,0a41cf40123f35dac58d66443fd55e51
35603,274,2077-01-26,1869fb91c7518887d7bda05bae6af9e7
35604,274,2077-01-26,6be596e994e1ab70db267d13d96370c7
35605,274,2077-01-26,3d015642567b62204c8bce00b2b1d60c
35606,274,2077-01-26,b7605ca507251b02a2e82d45b396d493
35610,274,2077-01-28,0aff79643e0e8ce75a892aa9a9e736f4
35611,274,2077-01-28,bcf541b8ef7299fc36ada53bbcf3e498
35612,274,2077-01-28,fd570c27236250922768da413f3a90a4
35613,274,2077-01-28,55f658d44bed8bd311ee72f40cde2ad4
35614,274,2077-01-28,ba561070fd6c97936d80734b41ca14a9
35615,274,2077-01-29,604e134d86dafac8fcf467d461ceb9c1
35616,274,2077-01-29,6a44ca8a7a7268c20a11e16e707b8c04
35617,274,2077-01-29,0e7e8bf3c8755a3fd3922bba39aa51d8
35622,274,2077-01-31,68d14581775852c113997d94803a0855
35623,274,2077-01-31,9ade5fe3a9c1512f86906051d4395711
35624,274,2077-01-31,b568e3db1bff03844f667ea1680bc354
35625,274,2077-01-31,53b79303779db833f34a053df5a6c111
35626,275,2077-01-01,dd31058a4e2ad163eb0c08c07dea8dfb
35627,275,2077-01-01,b3caa55866114553ce319a3013ef211d
35628,275,2077-01-01,b5367f285ec02ef1763510f07a44427d
35629,275,2077-01-02,5cbf35a46932a51cc63f40aeeb5f2a16
35630,275,2077-01-02,e183dde3c3fa843af4b8882d9edfe2a6
35631,275,2077-01-02,9beff913467a3024cbd3d7a92308347b
35632,275,2077-01-02,73e93611928dad613fa55a8b1a7940f7
35633,275,2077-01-02,ac42634b27b4530eac740d6b72fcb713
35644,275,2077-01-05,58840eb65da053fbdea5f4d19dd3e00f
35645,275,2077-01-05,3f80c6db49ee3b6965486b0a977bbdc2
35646,275,2077-01-06,8f6240dce8bc1548c3f66bc5ed17369f
35647,275,2077-01-06,e4e2602e040333a9d03277cf9312e1a7
35648,275,2077-01-06,9ad979a3e9c4a86cec2f942d04762d7e
35649,275,2077-01-06,5bd4093601dc99da1b9c0f43d37f3441
35650,275,2077-01-06,2ca3d98d9a3e1a889ab612286310f272
35651,275,2077-01-07,5218df8748773749098cb4566fb14a0b
35652,275,2077-01-07,034bec2c804e8d18f204d2ccdca64b15
35653,275,2077-01-07,25ccdad9dedf0b93fa4eed8de42e362f
35654,275,2077-01-07,0bddac7512f3a93b174c33117a370741
35655,275,2077-01-07,0decbbe8e7f4bbda5ecf7be75866985e
35656,275,2077-01-07,1cccb6d5cd38e1c3e19e5bcaa50b13ab
35657,275,2077-01-07,4965052ffc53f745343bab61a5f8aee7
35658,275,2077-01-08,8ba15caa35c7c7b77c15297ac0d39330
35659,275,2077-01-08,5105a11a2ab1ae9d7515e9ba9178d15e
35660,275,2077-01-08,6d952823d12748bf7497ea6e64e03835
35661,275,2077-01-08,af536dee281164c88c729bd08be02043
35662,275,2077-01-09,310079ed28ae0df2bf9230b464f7f3bc
35663,275,2077-01-09,52c5200513f0865d340257d67b0c9768
35664,275,2077-01-09,a634a5f2675a3e5c04bd4fa3b7a17214
35665,275,2077-01-09,712a02af85fe1e948c08b8ea7810e8d4
35666,275,2077-01-09,fa07516b1d775183c7d85efcc7307c3f
35667,275,2077-01-09,13b96a16c5db9bc9de8f05b6f74a5d96
35675,275,2077-01-12,3696cd0b907299b239100ea1d759d913
35676,275,2077-01-12,ae586136fed585b47ccc2bc26537230e
35677,275,2077-01-12,7e04e496f1cf3896708f48127a7b65de
35678,275,2077-01-12,0569715221d9e6147085bca7324be293
35679,275,2077-01-13,2ee54ad04e0c4ccddb42bd52efcf27e8
35680,275,2077-01-13,303fdade7ec2e86c1be79bf8a8f327f5
35681,275,2077-01-13,c42619477538d342401b3336162f18c8
35682,275,2077-01-13,b4b673a5a429cff04c5aa380dfe159c6
35683,275,2077-01-13,5f4d4b4da67c9adec00590be5904256e
35684,275,2077-01-14,5ffeb4b17ffb5626bc964f2c8b4f9cf3
35685,275,2077-01-14,33fbe2a122144f50514b6049580d6577
35686,275,2077-01-14,822d2e6c61952fcef5021c9ebcd6fa96
35687,275,2077-01-15,bf5a56c48b186ab2abf6b6fb0458643e
35688,275,2077-01-15,6172a70bcae942f431b48adcb4699db8
35689,275,2077-01-15,3761f19421dde49193924cdeece61636
35690,275,2077-01-15,266c29a5d874af62d87413456e07d700
35691,275,2077-01-16,c422b5f0e1337440dd7da769a540770f
